"","at","value","timestamp"
"3413","2013-06-27T19:48:48.940894Z",14472,2013-06-27 19:48:48
"3414","2013-06-27T19:50:49.100755Z",13018,2013-06-27 19:50:49
"3415","2013-06-27T19:52:48.952649Z",14472,2013-06-27 19:52:48
"3416","2013-06-27T19:54:48.959526Z",13018,2013-06-27 19:54:48
"3417","2013-06-27T19:56:48.968592Z",14472,2013-06-27 19:56:48
"3418","2013-06-27T19:58:50.145414Z",14472,2013-06-27 19:58:50
"3419","2013-06-27T20:00:48.982146Z",14472,2013-06-27 20:00:48
"3420","2013-06-27T20:02:49.333298Z",14472,2013-06-27 20:02:49
"3421","2013-06-27T20:04:49.000427Z",13018,2013-06-27 20:04:49
"3422","2013-06-27T20:06:49.007082Z",14472,2013-06-27 20:06:49
"3423","2013-06-27T20:08:49.306651Z",16289,2013-06-27 20:08:49
"3424","2013-06-27T20:10:49.025838Z",13018,2013-06-27 20:10:49
"3425","2013-06-27T20:12:49.031762Z",14472,2013-06-27 20:12:49
"3426","2013-06-27T20:14:49.096579Z",13018,2013-06-27 20:14:49
"3427","2013-06-27T20:16:49.048581Z",11829,2013-06-27 20:16:49
"3428","2013-06-27T20:18:49.080264Z",11829,2013-06-27 20:18:49
"3429","2013-06-27T20:20:49.068909Z",9999,2013-06-27 20:20:49
"3430","2013-06-27T20:22:49.154853Z",10837,2013-06-27 20:22:49
"3431","2013-06-27T20:24:49.171931Z",9999,2013-06-27 20:24:49
"3432","2013-06-27T20:26:49.088111Z",9999,2013-06-27 20:26:49
"3433","2013-06-27T20:28:49.099132Z",10837,2013-06-27 20:28:49
"3434","2013-06-27T20:30:49.107562Z",10837,2013-06-27 20:30:49
"3435","2013-06-27T20:32:49.116330Z",11829,2013-06-27 20:32:49
"3436","2013-06-27T20:34:49.122393Z",9280,2013-06-27 20:34:49
"3437","2013-06-27T20:36:49.129854Z",8112,2013-06-27 20:36:49
"3438","2013-06-27T20:38:49.141039Z",8112,2013-06-27 20:38:49
"3439","2013-06-27T20:40:49.129361Z",233,2013-06-27 20:40:49
"3440","2013-06-27T20:44:49.163185Z",9999,2013-06-27 20:44:49
"3441","2013-06-27T20:46:49.170605Z",9999,2013-06-27 20:46:49
"3442","2013-06-27T20:48:49.181825Z",9280,2013-06-27 20:48:49
"3443","2013-06-27T20:52:49.238709Z",9280,2013-06-27 20:52:49
"3444"," 2013-06-27T21:04:49.297750Z",8657,2013-06-27 21:04:49
"3445","2013-06-27T21:06:49.259603Z",8112,2013-06-27 21:06:49
"3446","2013-06-27T21:08:49.261572Z",8112,2013-06-27 21:08:49
"3447","2013-06-27T21:10:49.251578Z",226,2013-06-27 21:10:49
"3448","2013-06-27T21:12:49.279795Z",7203,2013-06-27 21:12:49
"3449","2013-06-27T21:14:49.288758Z",7631,2013-06-27 21:14:49
"3450","2013-06-27T21:16:49.297786Z",6476,2013-06-27 21:16:49
"3451","2013-06-27T21:18:49.304505Z",5623,2013-06-27 21:18:49
"3452","2013-06-27T21:20:49.313524Z",7203,2013-06-27 21:20:49
"3453","2013-06-27T21:22:49.323945Z",6476,2013-06-27 21:22:49
"3454","2013-06-27T21:24:49.327169Z",7203,2013-06-27 21:24:49
"3455","2013-06-27T21:26:49.336150Z",6476,2013-06-27 21:26:49
"3456","2013-06-27T21:28:49.344456Z",7631,2013-06-27 21:28:49
"3457","2013-06-27T21:30:49.353336Z",6821,2013-06-27 21:30:49
"3458","2013-06-27T21:32:49.366690Z",6165,2013-06-27 21:32:49
"3459","2013-06-27T21:34:49.368658Z",5882,2013-06-27 21:34:49
"3460","2013-06-27T21:36:49.378301Z",7631,2013-06-27 21:36:49
"3461","2013-06-27T21:38:49.396998Z",6476,2013-06-27 21:38:49
"3462","2013-06-27T21:40:49.402060Z",6165,2013-06-27 21:40:49
"3463","2013-06-27T21:42:49.401361Z",6165,2013-06-27 21:42:49
"3464","2013-06-27T21:44:49.412206Z",5882,2013-06-27 21:44:49
"3465","2013-06-27T21:46:49.419076Z",5623,2013-06-27 21:46:49
"3466","2013-06-27T21:48:49.426824Z",5882,2013-06-27 21:48:49
"3467","2013-06-27T21:50:49.435055Z",6821,2013-06-27 21:50:49
"3468","2013-06-27T21:52:49.444667Z",6476,2013-06-27 21:52:49
"3469","2013-06-27T21:54:49.458347Z",6821,2013-06-27 21:54:49
"3470","2013-06-27T21:56:49.457703Z",5882,2013-06-27 21:56:49
"3471","2013-06-27T21:58:49.468315Z",5168,2013-06-27 21:58:49
"3472","2013-06-27T22:00:49.479625Z",5386,2013-06-27 22:00:49
"3473","2013-06-27T22:02:49.465203Z",163,2013-06-27 22:02:49
"3474","2013-06-27T22:04:49.491899Z",6821,2013-06-27 22:04:49
"3475","2013-06-27T22:06:49.500400Z",6821,2013-06-27 22:06:49
"3476","2013-06-27T22:08:49.509372Z",6476,2013-06-27 22:08:49
"3477","2013-06-27T22:10:49.518498Z",6476,2013-06-27 22:10:49
"3478","2013-06-27T22:12:49.528872Z",6821,2013-06-27 22:12:49
"3479","2013-06-27T22:14:49.536983Z",6165,2013-06-27 22:14:49
"3480","2013-06-27T22:16:49.547435Z",5386,2013-06-27 22:16:49
"3481","2013-06-27T22:18:49.552388Z",4967,2013-06-27 22:18:49
"3482","2013-06-27T22:20:49.557668Z",6476,2013-06-27 22:20:49
"3483","2013-06-27T22:22:49.571063Z",5386,2013-06-27 22:22:49
"3484","2013-06-27T22:24:49.573260Z",5623,2013-06-27 22:24:49
"3485","2013-06-27T22:26:49.584531Z",5168,2013-06-27 22:26:49
"3486","2013-06-27T22:28:49.592764Z",5882,2013-06-27 22:28:49
"3487","2013-06-27T22:30:49.608112Z",6165,2013-06-27 22:30:49
"3488","2013-06-27T22:32:49.606989Z",5623,2013-06-27 22:32:49
"3489","2013-06-27T22:34:49.615325Z",5623,2013-06-27 22:34:49
"3490","2013-06-27T22:36:49.623225Z",6821,2013-06-27 22:36:49
"3491","2013-06-27T22:38:49.634846Z",7203,2013-06-27 22:38:49
"3492","2013-06-27T22:40:49.639493Z",6821,2013-06-27 22:40:49
"3493","2013-06-27T22:42:49.662240Z",7631,2013-06-27 22:42:49
"3494","2013-06-27T22:44:49.657793Z",6821,2013-06-27 22:44:49
"3495","2013-06-27T22:46:49.670638Z",6476,2013-06-27 22:46:49
"3496","2013-06-27T22:48:49.692840Z",6821,2013-06-27 22:48:49
"3497","2013-06-27T22:50:49.683697Z",6821,2013-06-27 22:50:49
"3498","2013-06-27T22:52:49.673965Z",197,2013-06-27 22:52:49
"3499","2013-06-27T22:54:49.699226Z",5882,2013-06-27 22:54:49
"3500","2013-06-27T22:56:49.706773Z",4967,2013-06-27 22:56:49
"3501","2013-06-27T22:58:49.718136Z",5168,2013-06-27 22:58:49
"3502","2013-06-27T23:00:49.726551Z",5882,2013-06-27 23:00:49
"3503","2013-06-27T23:02:49.750814Z",6821,2013-06-27 23:02:49
"3504","2013-06-27T23:04:49.745878Z",5386,2013-06-27 23:04:49
"3505","2013-06-27T23:06:49.750100Z",6476,2013-06-27 23:06:49
"3506","2013-06-27T23:08:49.756805Z",5882,2013-06-27 23:08:49
"3507","2013-06-27T23:10:49.765568Z",4967,2013-06-27 23:10:49
"3508","2013-06-27T23:12:49.774942Z",5386,2013-06-27 23:12:49
"3509","2013-06-27T23:14:49.781988Z",5623,2013-06-27 23:14:49
"3510","2013-06-27T23:16:49.789584Z",6165,2013-06-27 23:16:49
"3511","2013-06-27T23:18:49.798237Z",5386,2013-06-27 23:18:49
"3512","2013-06-27T23:20:49.814804Z",6476,2013-06-27 23:20:49
"3513","2013-06-27T23:22:49.814059Z",5168,2013-06-27 23:22:49
"3514","2013-06-27T23:24:49.821114Z",5386,2013-06-27 23:24:49
"3515","2013-06-27T23:26:49.838022Z",4967,2013-06-27 23:26:49
"3516","2013-06-27T23:28:49.837105Z",5623,2013-06-27 23:28:49
"3517","2013-06-27T23:30:49.853534Z",6821,2013-06-27 23:30:49
"3518","2013-06-27T23:32:49.857113Z",6821,2013-06-27 23:32:49
"3519","2013-06-27T23:34:49.863688Z",6821,2013-06-27 23:34:49
"3520","2013-06-27T23:36:49.880150Z",8112,2013-06-27 23:36:49
"3521","2013-06-27T23:38:49.881051Z",9999,2013-06-27 23:38:49
"3522","2013-06-27T23:40:49.897632Z",9999,2013-06-27 23:40:49
"3523","2013-06-27T23:42:49.898044Z",9999,2013-06-27 23:42:49
"3524","2013-06-27T23:44:49.904463Z",9280,2013-06-27 23:44:49
"3525","2013-06-27T23:46:49.917282Z",9999,2013-06-27 23:46:49
"3526","2013-06-27T23:48:49.932395Z",9999,2013-06-27 23:48:49
"3527","2013-06-27T23:50:49.931537Z",9999,2013-06-27 23:50:49
"3528","2013-06-27T23:52:49.937641Z",9280,2013-06-27 23:52:49
"3529","2013-06-27T23:54:49.951028Z",6821,2013-06-27 23:54:49
"3530","2013-06-27T23:56:49.964184Z",7203,2013-06-27 23:56:49
"3531","2013-06-27T23:58:50.394513Z",6165,2013-06-27 23:58:50
"3532"," 2013-06-28T00:00:49.990403Z",6821,2013-06-28 00:00:49
"3533","2013-06-28T00:02:49.992788Z",5882,2013-06-28 00:02:49
"3534","2013-06-28T00:04:50.011390Z",5882,2013-06-28 00:04:50
"3535","2013-06-28T00:06:49.996621Z",6821,2013-06-28 00:06:49
"3536","2013-06-28T00:08:50.008382Z",8112,2013-06-28 00:08:50
"3537","2013-06-28T00:12:50.021898Z",8657,2013-06-28 00:12:50
"3538","2013-06-28T00:16:50.040572Z",9280,2013-06-28 00:16:50
"3539","2013-06-28T00:18:50.049616Z",8112,2013-06-28 00:18:50
"3540","2013-06-28T00:20:50.059918Z",7203,2013-06-28 00:20:50
"3541","2013-06-28T00:22:50.063033Z",7203,2013-06-28 00:22:50
"3542","2013-06-28T00:24:50.070220Z",7203,2013-06-28 00:24:50
"3543","2013-06-28T00:26:50.080905Z",7203,2013-06-28 00:26:50
"3544","2013-06-28T00:28:50.086817Z",8112,2013-06-28 00:28:50
"3545","2013-06-28T00:30:50.098987Z",7203,2013-06-28 00:30:50
"3546","2013-06-28T00:32:50.107356Z",7631,2013-06-28 00:32:50
"3547","2013-06-28T00:36:50.121176Z",7203,2013-06-28 00:36:50
"3548","2013-06-28T00:38:50.158735Z",9280,2013-06-28 00:38:50
"3549","2013-06-28T00:40:50.136087Z",7203,2013-06-28 00:40:50
"3550","2013-06-28T00:42:50.154812Z",8112,2013-06-28 00:42:50
"3551","2013-06-28T00:44:50.165544Z",7203,2013-06-28 00:44:50
"3552","2013-06-28T00:46:50.160143Z",6821,2013-06-28 00:46:50
"3553","2013-06-28T00:48:50.169857Z",6821,2013-06-28 00:48:50
"3554","2013-06-28T00:50:50.180876Z",7203,2013-06-28 00:50:50
"3555","2013-06-28T00:52:50.189344Z",6165,2013-06-28 00:52:50
"3556","2013-06-28T00:54:50.192607Z",6165,2013-06-28 00:54:50
"3557","2013-06-28T00:56:50.202434Z",6821,2013-06-28 00:56:50
"3558","2013-06-28T00:58:50.198080Z",226,2013-06-28 00:58:50
"3559","2013-06-28T01:00:50.220029Z",7203,2013-06-28 01:00:50
"3560","2013-06-28T01:02:50.250322Z",7203,2013-06-28 01:02:50
"3561","2013-06-28T01:04:50.240512Z",9280,2013-06-28 01:04:50
"3562","2013-06-28T01:06:50.243165Z",9999,2013-06-28 01:06:50
"3563","2013-06-28T01:08:50.254380Z",8657,2013-06-28 01:08:50
"3564","2013-06-28T01:10:50.281446Z",8112,2013-06-28 01:10:50
"3565","2013-06-28T01:12:50.268585Z",9280,2013-06-28 01:12:50
"3566","2013-06-28T01:14:50.277807Z",9280,2013-06-28 01:14:50
"3567","2013-06-28T01:16:50.265987Z",226,2013-06-28 01:16:50
"3568","2013-06-28T01:18:50.274370Z",226,2013-06-28 01:18:50
"3569","2013-06-28T01:20:50.289289Z",226,2013-06-28 01:20:50
"3570","2013-06-28T01:22:50.313738Z",9999,2013-06-28 01:22:50
"3571","2013-06-28T01:24:50.329857Z",8657,2013-06-28 01:24:50
"3572","2013-06-28T01:26:50.326235Z",7203,2013-06-28 01:26:50
"3573","2013-06-28T01:28:50.338635Z",9280,2013-06-28 01:28:50
"3574","2013-06-28T01:30:50.363045Z",9280,2013-06-28 01:30:50
"3575","2013-06-28T01:32:50.348694Z",9999,2013-06-28 01:32:50
"3576","2013-06-28T01:34:50.359818Z",9999,2013-06-28 01:34:50
"3577","2013-06-28T01:36:50.369261Z",9999,2013-06-28 01:36:50
"3578","2013-06-28T01:38:50.373863Z",9280,2013-06-28 01:38:50
"3579","2013-06-28T01:40:50.386591Z",9999,2013-06-28 01:40:50
"3580","2013-06-28T01:42:50.396292Z",10837,2013-06-28 01:42:50
"3581","2013-06-28T01:44:50.398215Z",10837,2013-06-28 01:44:50
"3582","2013-06-28T01:46:50.410469Z",9999,2013-06-28 01:46:50
"3583","2013-06-28T01:48:50.414601Z",9999,2013-06-28 01:48:50
"3584","2013-06-28T01:50:50.424547Z",13018,2013-06-28 01:50:50
"3585","2013-06-28T01:52:50.433719Z",14472,2013-06-28 01:52:50
"3586","2013-06-28T01:54:50.441228Z",10837,2013-06-28 01:54:50
"3587","2013-06-28T01:56:50.448804Z",11829,2013-06-28 01:56:50
"3588","2013-06-28T01:58:50.470974Z",13018,2013-06-28 01:58:50
"3589","2013-06-28T02:00:50.466851Z",10837,2013-06-28 02:00:50
"3590","2013-06-28T02:02:50.475579Z",9280,2013-06-28 02:02:50
"3591","2013-06-28T02:04:50.477931Z",226,2013-06-28 02:04:50
"3592","2013-06-28T02:06:50.498800Z",226,2013-06-28 02:06:50
"3593","2013-06-28T02:08:50.501411Z",8657,2013-06-28 02:08:50
"3594","2013-06-28T02:10:50.510370Z",9999,2013-06-28 02:10:50
"3595","2013-06-28T02:12:50.519786Z",9999,2013-06-28 02:12:50
"3596","2013-06-28T02:14:50.525653Z",11829,2013-06-28 02:14:50
"3597","2013-06-28T02:16:50.534170Z",11829,2013-06-28 02:16:50
"3598","2013-06-28T02:18:50.561153Z",11829,2013-06-28 02:18:50
"3599","2013-06-28T02:20:50.551654Z",10837,2013-06-28 02:20:50
"3600","2013-06-28T02:22:50.556704Z",11829,2013-06-28 02:22:50
"3601","2013-06-28T02:24:50.564998Z",10837,2013-06-28 02:24:50
"3602","2013-06-28T02:26:50.571377Z",13018,2013-06-28 02:26:50
"3603","2013-06-28T02:28:50.582953Z",14472,2013-06-28 02:28:50
"3604","2013-06-28T02:30:50.586761Z",14472,2013-06-28 02:30:50
"3605","2013-06-28T02:32:50.605455Z",13018,2013-06-28 02:32:50
"3606","2013-06-28T02:34:50.604438Z",14472,2013-06-28 02:34:50
"3607","2013-06-28T02:36:50.626836Z",16289,2013-06-28 02:36:50
"3608","2013-06-28T02:38:50.628570Z",18625,2013-06-28 02:38:50
"3609","2013-06-28T02:40:50.629866Z",21740,2013-06-28 02:40:50
"3610","2013-06-28T02:42:50.664460Z",16289,2013-06-28 02:42:50
"3611","2013-06-28T02:44:50.578552Z",16289,2013-06-28 02:44:50
"3612","2013-06-28T02:46:50.658096Z",16289,2013-06-28 02:46:50
"3613","2013-06-28T02:48:50.663286Z",18625,2013-06-28 02:48:50
"3614","2013-06-28T02:50:50.672424Z",21740,2013-06-28 02:50:50
"3615","2013-06-28T02:52:50.677660Z",26101,2013-06-28 02:52:50
"3616","2013-06-28T02:54:50.689221Z",18625,2013-06-28 02:54:50
"3617","2013-06-28T02:56:50.705526Z",328,2013-06-28 02:56:50
"3618","2013-06-28T02:58:50.702958Z",26101,2013-06-28 02:58:50
"3619"," 2013-06-28T03:00:50.711478Z",21740,2013-06-28 03:00:50
"3620","2013-06-28T03:02:50.719361Z",26101,2013-06-28 03:02:50
"3621","2013-06-28T03:04:50.725792Z",26101,2013-06-28 03:04:50
"3622","2013-06-28T03:06:50.735920Z",21740,2013-06-28 03:06:50
"3623","2013-06-28T03:08:50.744477Z",26101,2013-06-28 03:08:50
"3624","2013-06-28T03:10:50.753759Z",384,2013-06-28 03:10:50
"3625","2013-06-28T03:12:50.761478Z",32643,2013-06-28 03:12:50
"3626","2013-06-28T03:14:50.778610Z",18625,2013-06-28 03:14:50
"3627","2013-06-28T03:16:50.770367Z",384,2013-06-28 03:16:50
"3628","2013-06-28T03:18:50.786152Z",21740,2013-06-28 03:18:50
"3629","2013-06-28T03:20:50.814492Z",16289,2013-06-28 03:20:50
"3630","2013-06-28T03:22:50.799986Z",21740,2013-06-28 03:22:50
"3631","2013-06-28T03:24:50.808599Z",21740,2013-06-28 03:24:50
"3632","2013-06-28T03:26:50.810669Z",384,2013-06-28 03:26:50
"3633","2013-06-28T03:28:50.824325Z",21740,2013-06-28 03:28:50
"3634","2013-06-28T03:30:50.838216Z",18625,2013-06-28 03:30:50
"3635","2013-06-28T03:32:50.843609Z",18625,2013-06-28 03:32:50
"3636","2013-06-28T03:34:50.843460Z",384,2013-06-28 03:34:50
"3637","2013-06-28T03:36:50.855001Z",384,2013-06-28 03:36:50
"3638","2013-06-28T03:38:50.867560Z",21740,2013-06-28 03:38:50
"3639","2013-06-28T03:40:50.874325Z",21740,2013-06-28 03:40:50
"3640","2013-06-28T03:52:50.924607Z",16289,2013-06-28 03:52:50
"3641","2013-06-28T03:54:50.949412Z",16289,2013-06-28 03:54:50
"3642","2013-06-28T03:56:50.944398Z",307,2013-06-28 03:56:50
"3643","2013-06-28T03:58:50.949291Z",21740,2013-06-28 03:58:50
"3644","2013-06-28T04:00:50.974391Z",18625,2013-06-28 04:00:50
"3645","2013-06-28T04:02:50.968912Z",16289,2013-06-28 04:02:50
"3646","2013-06-28T04:04:50.990954Z",16289,2013-06-28 04:04:50
"3647","2013-06-28T04:06:50.983938Z",18625,2013-06-28 04:06:50
"3648","2013-06-28T04:08:50.990451Z",18625,2013-06-28 04:08:50
"3649","2013-06-28T04:10:51.004287Z",16289,2013-06-28 04:10:51
"3650","2013-06-28T04:12:51.007711Z",16289,2013-06-28 04:12:51
"3651","2013-06-28T04:14:51.040574Z",14472,2013-06-28 04:14:51
"3652","2013-06-28T04:16:51.020266Z",13018,2013-06-28 04:16:51
"3653","2013-06-28T04:18:51.029466Z",14472,2013-06-28 04:18:51
"3654","2013-06-28T04:20:51.037256Z",14472,2013-06-28 04:20:51
"3655","2013-06-28T04:22:51.045732Z",14472,2013-06-28 04:22:51
"3656","2013-06-28T04:24:51.056448Z",16289,2013-06-28 04:24:51
"3657","2013-06-28T04:26:51.063444Z",18625,2013-06-28 04:26:51
"3658","2013-06-28T04:28:51.070012Z",14472,2013-06-28 04:28:51
"3659","2013-06-28T04:30:51.097434Z",11829,2013-06-28 04:30:51
"3660","2013-06-28T04:32:51.087553Z",13018,2013-06-28 04:32:51
"3661","2013-06-28T04:34:51.116554Z",10837,2013-06-28 04:34:51
"3662","2013-06-28T04:36:51.088971Z",274,2013-06-28 04:36:51
"3663","2013-06-28T04:38:51.131800Z",16289,2013-06-28 04:38:51
"3664","2013-06-28T04:40:51.121541Z",13018,2013-06-28 04:40:51
"3665","2013-06-28T04:42:51.126971Z",14472,2013-06-28 04:42:51
"3666","2013-06-28T04:46:51.145107Z",16289,2013-06-28 04:46:51
"3667","2013-06-28T04:48:51.154094Z",16289,2013-06-28 04:48:51
"3668","2013-06-28T04:50:51.160290Z",16289,2013-06-28 04:50:51
"3669","2013-06-28T04:52:51.170751Z",16289,2013-06-28 04:52:51
"3670","2013-06-28T04:54:51.168085Z",289,2013-06-28 04:54:51
"3671","2013-06-28T04:56:51.185958Z",16289,2013-06-28 04:56:51
"3672","2013-06-28T04:58:52.294646Z",14472,2013-06-28 04:58:52
"3673","2013-06-28T05:00:51.201938Z",13018,2013-06-28 05:00:51
"3674","2013-06-28T05:02:51.215822Z",16289,2013-06-28 05:02:51
"3675","2013-06-28T05:04:51.238169Z",16289,2013-06-28 05:04:51
"3676","2013-06-28T05:06:51.225713Z",18625,2013-06-28 05:06:51
"3677","2013-06-28T05:08:51.255774Z",14472,2013-06-28 05:08:51
"3678","2013-06-28T05:10:51.242530Z",18625,2013-06-28 05:10:51
"3679","2013-06-28T05:12:51.271370Z",14472,2013-06-28 05:12:51
"3680","2013-06-28T05:14:51.259728Z",16289,2013-06-28 05:14:51
"3681","2013-06-28T05:16:51.269195Z",13018,2013-06-28 05:16:51
"3682","2013-06-28T05:18:51.267601Z",289,2013-06-28 05:18:51
"3683","2013-06-28T05:20:51.272106Z",289,2013-06-28 05:20:51
"3684","2013-06-28T05:22:51.312877Z",10837,2013-06-28 05:22:51
"3685","2013-06-28T05:24:51.301606Z",13018,2013-06-28 05:24:51
"3686","2013-06-28T05:26:51.307975Z",11829,2013-06-28 05:26:51
"3687","2013-06-28T05:28:51.323467Z",274,2013-06-28 05:28:51
"3688","2013-06-28T05:30:51.326697Z",11829,2013-06-28 05:30:51
"3689","2013-06-28T05:32:51.334557Z",11829,2013-06-28 05:32:51
"3690","2013-06-28T05:34:51.345692Z",10837,2013-06-28 05:34:51
"3691","2013-06-28T05:36:51.351106Z",16289,2013-06-28 05:36:51
"3692","2013-06-28T05:38:51.364528Z",289,2013-06-28 05:38:51
"3693","2013-06-28T05:40:51.368255Z",10837,2013-06-28 05:40:51
"3694","2013-06-28T05:42:51.395469Z",9999,2013-06-28 05:42:51
"3695","2013-06-28T05:44:51.383133Z",10837,2013-06-28 05:44:51
"3696","2013-06-28T05:46:51.412577Z",11829,2013-06-28 05:46:51
"3697","2013-06-28T05:48:51.386433Z",274,2013-06-28 05:48:51
"3698","2013-06-28T05:50:51.411156Z",11829,2013-06-28 05:50:51
"3699","2013-06-28T05:52:51.423246Z",13018,2013-06-28 05:52:51
"3700","2013-06-28T05:54:51.429062Z",11829,2013-06-28 05:54:51
"3701","2013-06-28T05:56:51.454964Z",14472,2013-06-28 05:56:51
"3702","2013-06-28T05:58:51.443201Z",13018,2013-06-28 05:58:51
"3703"," 2013-06-28T06:00:51.450925Z",9999,2013-06-28 06:00:51
"3704","2013-06-28T06:02:51.480219Z",8112,2013-06-28 06:02:51
"3705","2013-06-28T06:04:51.454587Z",233,2013-06-28 06:04:51
"3706","2013-06-28T06:06:51.476725Z",7631,2013-06-28 06:06:51
"3707","2013-06-28T06:08:51.484419Z",8657,2013-06-28 06:08:51
"3708","2013-06-28T06:10:51.512539Z",7631,2013-06-28 06:10:51
"3709","2013-06-28T06:12:51.478075Z",197,2013-06-28 06:12:51
"3710","2013-06-28T06:14:51.513347Z",4780,2013-06-28 06:14:51
"3711","2013-06-28T06:16:51.519794Z",5386,2013-06-28 06:16:51
"3712","2013-06-28T06:18:51.527146Z",6476,2013-06-28 06:18:51
"3713","2013-06-28T06:20:51.534525Z",6165,2013-06-28 06:20:51
"3714","2013-06-28T06:22:51.540722Z",4967,2013-06-28 06:22:51
"3715","2013-06-28T06:24:51.550804Z",3899,2013-06-28 06:24:51
"3716","2013-06-28T06:26:51.535902Z",109,2013-06-28 06:26:51
"3717","2013-06-28T06:28:51.567500Z",3289,2013-06-28 06:28:51
"3718","2013-06-28T06:32:51.585405Z",3783,2013-06-28 06:32:51
"3719","2013-06-28T06:34:51.591995Z",3569,2013-06-28 06:34:51
"3720","2013-06-28T06:36:51.624280Z",2500,2013-06-28 06:36:51
"3721","2013-06-28T06:38:51.610577Z",3050,2013-06-28 06:38:51
"3722","2013-06-28T06:40:51.620538Z",2605,2013-06-28 06:40:51
"3723","2013-06-28T06:42:51.627832Z",2190,2013-06-28 06:42:51
"3724","2013-06-28T06:44:51.634115Z",2451,2013-06-28 06:44:51
"3725","2013-06-28T06:46:51.664224Z",1777,2013-06-28 06:46:51
"3726","2013-06-28T06:48:51.671709Z",1327,2013-06-28 06:48:51
"3727","2013-06-28T06:50:51.659709Z",1456,2013-06-28 06:50:51
"3728","2013-06-28T06:52:51.667229Z",1230,2013-06-28 06:52:51
"3729","2013-06-28T06:54:51.680408Z",1016,2013-06-28 06:54:51
"3730","2013-06-28T06:56:51.686109Z",1342,2013-06-28 06:56:51
"3731","2013-06-28T06:58:51.695027Z",1217,2013-06-28 06:58:51
"3732","2013-06-28T07:00:51.705785Z",1256,2013-06-28 07:00:51
"3733","2013-06-28T07:02:51.710266Z",1270,2013-06-28 07:02:51
"3734","2013-06-28T07:04:51.702157Z",34,2013-06-28 07:04:51
"3735","2013-06-28T07:06:51.729955Z",1372,2013-06-28 07:06:51
"3736","2013-06-28T07:08:51.760065Z",1474,2013-06-28 07:08:51
"3737","2013-06-28T07:10:51.748809Z",1256,2013-06-28 07:10:51
"3738","2013-06-28T07:12:51.757790Z",1157,2013-06-28 07:12:51
"3739","2013-06-28T07:14:51.756392Z",38,2013-06-28 07:14:51
"3740","2013-06-28T07:16:51.768651Z",1859,2013-06-28 07:16:51
"3741","2013-06-28T07:18:51.777720Z",2190,2013-06-28 07:18:51
"3742","2013-06-28T07:20:51.783178Z",2271,2013-06-28 07:20:51
"3743","2013-06-28T07:22:51.795413Z",2045,2013-06-28 07:22:51
"3744","2013-06-28T07:26:51.832157Z",1859,2013-06-28 07:26:51
"3745","2013-06-28T07:28:51.797056Z",56,2013-06-28 07:28:51
"3746","2013-06-28T07:30:51.830989Z",2190,2013-06-28 07:30:51
"3747","2013-06-28T07:32:51.868960Z",2115,2013-06-28 07:32:51
"3748","2013-06-28T07:34:51.844766Z",1979,2013-06-28 07:34:51
"3749","2013-06-28T07:36:51.853686Z",2080,2013-06-28 07:36:51
"3750","2013-06-28T07:38:51.862929Z",2045,2013-06-28 07:38:51
"3751","2013-06-28T07:40:51.867024Z",2551,2013-06-28 07:40:51
"3752","2013-06-28T07:42:51.883550Z",2977,2013-06-28 07:42:51
"3753","2013-06-28T07:44:51.888454Z",2190,2013-06-28 07:44:51
"3754","2013-06-28T07:46:51.913001Z",2500,2013-06-28 07:46:51
"3755","2013-06-28T07:48:51.881615Z",64,2013-06-28 07:48:51
"3756","2013-06-28T07:50:51.909725Z",2115,2013-06-28 07:50:51
"3757","2013-06-28T07:52:51.922414Z",2358,2013-06-28 07:52:51
"3758","2013-06-28T07:56:51.941519Z",2908,2013-06-28 07:56:51
"3759","2013-06-28T07:58:51.947868Z",2779,2013-06-28 07:58:51
"3760","2013-06-28T08:00:51.971051Z",2403,2013-06-28 08:00:51
"3761","2013-06-28T08:02:51.958753Z",2842,2013-06-28 08:02:51
"3762","2013-06-28T08:04:51.970617Z",2779,2013-06-28 08:04:51
"3763","2013-06-28T08:06:51.979238Z",2718,2013-06-28 08:06:51
"3764","2013-06-28T08:08:52.007625Z",2551,2013-06-28 08:08:52
"3765","2013-06-28T08:10:51.971369Z",85,2013-06-28 08:10:51
"3766","2013-06-28T08:12:52.002060Z",2660,2013-06-28 08:12:52
"3767","2013-06-28T08:14:52.030145Z",2011,2013-06-28 08:14:52
"3768","2013-06-28T08:16:52.020425Z",2403,2013-06-28 08:16:52
"3769","2013-06-28T08:18:52.049707Z",2605,2013-06-28 08:18:52
"3770","2013-06-28T08:20:52.039590Z",2271,2013-06-28 08:20:52
"3771","2013-06-28T08:22:52.043054Z",2230,2013-06-28 08:22:52
"3772","2013-06-28T08:24:52.061187Z",2451,2013-06-28 08:24:52
"3773","2013-06-28T08:26:52.063198Z",2551,2013-06-28 08:26:52
"3774","2013-06-28T08:28:52.063755Z",64,2013-06-28 08:28:52
"3775","2013-06-28T08:30:52.076202Z",2190,2013-06-28 08:30:52
"3776","2013-06-28T08:32:52.089622Z",2080,2013-06-28 08:32:52
"3777","2013-06-28T08:34:52.112906Z",2605,2013-06-28 08:34:52
"3778","2013-06-28T08:36:52.102475Z",2271,2013-06-28 08:36:52
"3779","2013-06-28T08:38:52.108952Z",2779,2013-06-28 08:38:52
"3780","2013-06-28T08:40:52.116451Z",2190,2013-06-28 08:40:52
