"","at","value","timestamp"
"4975","2013-06-29T23:37:48.588578Z",109,2013-06-29 23:37:48
"4976","2013-06-29T23:39:48.612005Z",4296,2013-06-29 23:39:48
"4977","2013-06-29T23:41:48.619170Z",4607,2013-06-29 23:41:48
"4978","2013-06-29T23:43:48.605375Z",149,2013-06-29 23:43:48
"4979","2013-06-29T23:45:48.637357Z",3206,2013-06-29 23:45:48
"4980","2013-06-29T23:47:48.644493Z",3899,2013-06-29 23:47:48
"4981","2013-06-29T23:49:48.628595Z",128,2013-06-29 23:49:48
"4982","2013-06-29T23:51:48.660111Z",5386,2013-06-29 23:51:48
"4983","2013-06-29T23:53:48.666388Z",5882,2013-06-29 23:53:48
"4984","2013-06-29T23:55:48.675152Z",5168,2013-06-29 23:55:48
"4985","2013-06-29T23:57:48.685028Z",5386,2013-06-29 23:57:48
"4986","2013-06-29T23:59:48.688704Z",5623,2013-06-29 23:59:48
"4987"," 2013-06-30T00:01:48.698600Z",5168,2013-06-30 00:01:48
"4988","2013-06-30T00:03:48.684255Z",187,2013-06-30 00:03:48
"4989","2013-06-30T00:05:48.711222Z",4296,2013-06-30 00:05:48
"4990","2013-06-30T00:07:48.697336Z",128,2013-06-30 00:07:48
"4991","2013-06-30T00:09:48.728407Z",4607,2013-06-30 00:09:48
"4992","2013-06-30T00:11:48.734751Z",5386,2013-06-30 00:11:48
"4993","2013-06-30T00:13:48.743019Z",4967,2013-06-30 00:13:48
"4994","2013-06-30T00:15:48.747317Z",3899,2013-06-30 00:15:48
"4995","2013-06-30T00:17:48.758537Z",2230,2013-06-30 00:17:48
"4996","2013-06-30T00:19:48.765773Z",2908,2013-06-30 00:19:48
"4997","2013-06-30T00:21:48.774532Z",3569,2013-06-30 00:21:48
"4998","2013-06-30T00:23:48.783257Z",3783,2013-06-30 00:23:48
"4999","2013-06-30T00:25:48.766702Z",120,2013-06-30 00:25:48
"5000","2013-06-30T00:27:48.794824Z",3783,2013-06-30 00:27:48
"5001","2013-06-30T00:29:48.808722Z",3783,2013-06-30 00:29:48
"5002","2013-06-30T00:31:48.790287Z",109,2013-06-30 00:31:48
"5003","2013-06-30T00:33:48.821460Z",4607,2013-06-30 00:33:48
"5004","2013-06-30T00:35:48.807416Z",120,2013-06-30 00:35:48
"5005","2013-06-30T00:37:48.833552Z",4023,2013-06-30 00:37:48
"5006","2013-06-30T00:39:48.848252Z",4607,2013-06-30 00:39:48
"5007","2013-06-30T00:41:48.852932Z",4967,2013-06-30 00:41:48
"5008","2013-06-30T00:43:48.856609Z",4446,2013-06-30 00:43:48
"5009","2013-06-30T00:45:48.865742Z",2977,2013-06-30 00:45:48
"5010","2013-06-30T00:47:48.847158Z",128,2013-06-30 00:47:48
"5011","2013-06-30T00:49:48.878828Z",2403,2013-06-30 00:49:48
"5012","2013-06-30T00:51:48.889054Z",3378,2013-06-30 00:51:48
"5013","2013-06-30T00:53:48.897425Z",4780,2013-06-30 00:53:48
"5014","2013-06-30T00:55:48.881610Z",89,2013-06-30 00:55:48
"5015","2013-06-30T00:57:48.906551Z",3126,2013-06-30 00:57:48
"5016","2013-06-30T00:59:48.916813Z",3783,2013-06-30 00:59:48
"5017","2013-06-30T01:01:48.922256Z",2190,2013-06-30 01:01:48
"5018","2013-06-30T01:03:48.929333Z",1948,2013-06-30 01:03:48
"5019","2013-06-30T01:05:48.937919Z",3050,2013-06-30 01:05:48
"5020","2013-06-30T01:07:48.946614Z",3569,2013-06-30 01:07:48
"5021","2013-06-30T01:09:48.952384Z",2080,2013-06-30 01:09:48
"5022","2013-06-30T01:11:48.961762Z",3673,2013-06-30 01:11:48
"5023","2013-06-30T01:13:48.970090Z",3569,2013-06-30 01:13:48
"5024","2013-06-30T01:15:48.974075Z",3899,2013-06-30 01:15:48
"5025","2013-06-30T01:17:48.980978Z",3126,2013-06-30 01:17:48
"5026","2013-06-30T01:19:48.993960Z",2842,2013-06-30 01:19:48
"5027","2013-06-30T01:21:48.973253Z",94,2013-06-30 01:21:48
"5028","2013-06-30T01:23:48.986147Z",116,2013-06-30 01:23:48
"5029","2013-06-30T01:25:49.011932Z",2842,2013-06-30 01:25:49
"5030","2013-06-30T01:27:49.020170Z",2551,2013-06-30 01:27:49
"5031","2013-06-30T01:29:49.027101Z",3206,2013-06-30 01:29:49
"5032","2013-06-30T01:31:49.033961Z",2908,2013-06-30 01:31:49
"5033","2013-06-30T01:33:49.042634Z",2908,2013-06-30 01:33:49
"5034","2013-06-30T01:35:49.027709Z",112,2013-06-30 01:35:49
"5035","2013-06-30T01:37:49.058939Z",2908,2013-06-30 01:37:49
"5036","2013-06-30T01:39:49.063749Z",3289,2013-06-30 01:39:49
"5037","2013-06-30T01:41:49.074103Z",3126,2013-06-30 01:41:49
"5038","2013-06-30T01:43:49.080014Z",2977,2013-06-30 01:43:49
"5039","2013-06-30T01:45:49.088478Z",2403,2013-06-30 01:45:49
"5040","2013-06-30T01:47:49.093645Z",1979,2013-06-30 01:47:49
"5041","2013-06-30T01:49:49.103781Z",1703,2013-06-30 01:49:49
"5042","2013-06-30T01:51:49.110982Z",1474,2013-06-30 01:51:49
"5043","2013-06-30T01:53:49.118276Z",1570,2013-06-30 01:53:49
"5044","2013-06-30T01:55:49.100841Z",52,2013-06-30 01:55:49
"5045","2013-06-30T01:57:49.133763Z",1831,2013-06-30 01:57:49
"5046","2013-06-30T01:59:49.137349Z",1979,2013-06-30 01:59:49
"5047","2013-06-30T02:01:49.146592Z",1887,2013-06-30 02:01:49
"5048","2013-06-30T02:03:49.155565Z",1703,2013-06-30 02:03:49
"5049","2013-06-30T02:05:49.162389Z",2080,2013-06-30 02:05:49
"5050","2013-06-30T02:07:49.166681Z",1831,2013-06-30 02:07:49
"5051","2013-06-30T02:09:49.177096Z",2080,2013-06-30 02:09:49
"5052","2013-06-30T02:11:49.188952Z",2313,2013-06-30 02:11:49
"5053","2013-06-30T02:13:49.187830Z",2230,2013-06-30 02:13:49
"5054","2013-06-30T02:15:49.198375Z",1948,2013-06-30 02:15:49
"5055","2013-06-30T02:17:49.179208Z",58,2013-06-30 02:17:49
"5056","2013-06-30T02:19:49.208656Z",2080,2013-06-30 02:19:49
"5057","2013-06-30T02:21:49.217702Z",1887,2013-06-30 02:21:49
"5058","2013-06-30T02:23:49.224498Z",2011,2013-06-30 02:23:49
"5059","2013-06-30T02:25:49.231271Z",1831,2013-06-30 02:25:49
"5060","2013-06-30T02:27:49.236562Z",1831,2013-06-30 02:27:49
"5061","2013-06-30T02:29:49.223214Z",61,2013-06-30 02:29:49
"5062","2013-06-30T02:31:49.254591Z",1193,2013-06-30 02:31:49
"5063","2013-06-30T02:33:49.261322Z",2045,2013-06-30 02:33:49
"5064","2013-06-30T02:35:49.249813Z",55,2013-06-30 02:35:49
"5065","2013-06-30T02:37:49.273721Z",1656,2013-06-30 02:37:49
"5066","2013-06-30T02:39:49.283393Z",1859,2013-06-30 02:39:49
"5067","2013-06-30T02:41:49.289978Z",1979,2013-06-30 02:41:49
"5068","2013-06-30T02:43:49.297734Z",2080,2013-06-30 02:43:49
"5069","2013-06-30T02:45:49.312181Z",2045,2013-06-30 02:45:49
"5070","2013-06-30T02:47:49.313284Z",2358,2013-06-30 02:47:49
"5071","2013-06-30T02:49:49.319761Z",2045,2013-06-30 02:49:49
"5072","2013-06-30T02:51:49.331096Z",2230,2013-06-30 02:51:49
"5073","2013-06-30T02:53:49.343025Z",2115,2013-06-30 02:53:49
"5074","2013-06-30T02:55:49.347188Z",1550,2013-06-30 02:55:49
"5075","2013-06-30T02:57:49.354523Z",1312,2013-06-30 02:57:49
"5076","2013-06-30T02:59:49.357164Z",1342,2013-06-30 02:59:49
"5077"," 2013-06-30T03:01:49.364050Z",1439,2013-06-30 03:01:49
"5078","2013-06-30T03:03:49.375747Z",1752,2013-06-30 03:03:49
"5079","2013-06-30T03:05:49.356362Z",42,2013-06-30 03:05:49
"5080","2013-06-30T03:07:49.387277Z",1703,2013-06-30 03:07:49
"5081","2013-06-30T03:09:49.390346Z",1439,2013-06-30 03:09:49
"5082","2013-06-30T03:11:49.407861Z",1511,2013-06-30 03:11:49
"5083","2013-06-30T03:13:49.381500Z",39,2013-06-30 03:13:49
"5084","2013-06-30T03:15:49.412346Z",1570,2013-06-30 03:15:49
"5085","2013-06-30T03:17:49.419494Z",1831,2013-06-30 03:17:49
"5086","2013-06-30T03:19:49.428197Z",1550,2013-06-30 03:19:49
"5087","2013-06-30T03:21:49.435228Z",1777,2013-06-30 03:21:49
"5088","2013-06-30T03:23:49.444195Z",1831,2013-06-30 03:23:49
"5089","2013-06-30T03:25:49.453739Z",1421,2013-06-30 03:25:49
"5090","2013-06-30T03:27:49.457763Z",1591,2013-06-30 03:27:49
"5091","2013-06-30T03:29:49.465338Z",1752,2013-06-30 03:29:49
"5092","2013-06-30T03:31:49.448391Z",43,2013-06-30 03:31:49
"5093","2013-06-30T03:33:49.482325Z",1530,2013-06-30 03:33:49
"5094","2013-06-30T03:35:49.487460Z",1511,2013-06-30 03:35:49
"5095","2013-06-30T03:37:49.495019Z",1612,2013-06-30 03:37:49
"5096","2013-06-30T03:39:49.503434Z",1591,2013-06-30 03:39:49
"5097","2013-06-30T03:41:49.484641Z",46,2013-06-30 03:41:49
"5098","2013-06-30T03:43:49.521104Z",1372,2013-06-30 03:43:49
"5099","2013-06-30T03:45:49.525926Z",1405,2013-06-30 03:45:49
"5100","2013-06-30T03:47:49.535469Z",1217,2013-06-30 03:47:49
"5101","2013-06-30T03:49:49.537587Z",1492,2013-06-30 03:49:49
"5102","2013-06-30T03:51:49.545824Z",1388,2013-06-30 03:51:49
"5103","2013-06-30T03:53:49.551783Z",1327,2013-06-30 03:53:49
"5104","2013-06-30T03:55:49.563318Z",1327,2013-06-30 03:55:49
"5105","2013-06-30T03:57:49.571182Z",1492,2013-06-30 03:57:49
"5106","2013-06-30T03:59:49.575190Z",1342,2013-06-30 03:59:49
"5107","2013-06-30T04:01:49.581727Z",1550,2013-06-30 04:01:49
"5108","2013-06-30T04:03:49.587599Z",1530,2013-06-30 04:03:49
"5109","2013-06-30T04:05:49.600192Z",1474,2013-06-30 04:05:49
"5110","2013-06-30T04:07:49.601834Z",1327,2013-06-30 04:07:49
"5111","2013-06-30T04:09:49.607943Z",1342,2013-06-30 04:09:49
"5112","2013-06-30T04:11:49.591420Z",34,2013-06-30 04:11:49
"5113","2013-06-30T04:13:49.619921Z",1298,2013-06-30 04:13:49
"5114","2013-06-30T04:15:49.631912Z",1357,2013-06-30 04:15:49
"5115","2013-06-30T04:17:49.638325Z",1327,2013-06-30 04:17:49
"5116","2013-06-30T04:19:49.643687Z",1270,2013-06-30 04:19:49
"5117","2013-06-30T04:21:49.653951Z",1135,2013-06-30 04:21:49
"5118","2013-06-30T04:23:49.659928Z",1243,2013-06-30 04:23:49
"5119","2013-06-30T04:25:49.669434Z",1157,2013-06-30 04:25:49
"5120","2013-06-30T04:27:49.679572Z",1082,2013-06-30 04:27:49
"5121","2013-06-30T04:29:49.685266Z",1093,2013-06-30 04:29:49
"5122","2013-06-30T04:31:49.668000Z",34,2013-06-30 04:31:49
"5123","2013-06-30T04:33:49.697027Z",1124,2013-06-30 04:33:49
"5124","2013-06-30T04:35:49.703837Z",1146,2013-06-30 04:35:49
"5125","2013-06-30T04:37:49.717235Z",1146,2013-06-30 04:37:49
"5126","2013-06-30T04:39:49.718833Z",1298,2013-06-30 04:39:49
"5127","2013-06-30T04:41:49.726541Z",1230,2013-06-30 04:41:49
"5128","2013-06-30T04:43:49.738114Z",1135,2013-06-30 04:43:49
"5129","2013-06-30T04:45:49.716678Z",29,2013-06-30 04:45:49
"5130","2013-06-30T04:47:49.724752Z",32,2013-06-30 04:47:49
"5131","2013-06-30T04:49:49.758825Z",1169,2013-06-30 04:49:49
"5132","2013-06-30T04:51:49.761989Z",1217,2013-06-30 04:51:49
"5133","2013-06-30T04:53:49.745809Z",28,2013-06-30 04:53:49
"5134","2013-06-30T04:55:49.777174Z",1146,2013-06-30 04:55:49
"5135","2013-06-30T04:57:49.784646Z",1193,2013-06-30 04:57:49
"5136","2013-06-30T04:59:49.788641Z",1169,2013-06-30 04:59:49
"5137","2013-06-30T05:01:49.774850Z",29,2013-06-30 05:01:49
"5138","2013-06-30T05:03:49.784275Z",28,2013-06-30 05:03:49
"5139","2013-06-30T05:05:49.812191Z",965,2013-06-30 05:05:49
"5140","2013-06-30T05:07:49.818473Z",904,2013-06-30 05:07:49
"5141","2013-06-30T05:09:49.826224Z",883,2013-06-30 05:09:49
"5142","2013-06-30T05:11:49.836051Z",926,2013-06-30 05:11:49
"5143","2013-06-30T05:13:49.845559Z",965,2013-06-30 05:13:49
"5144","2013-06-30T05:15:49.848669Z",1034,2013-06-30 05:15:49
"5145","2013-06-30T05:17:49.856238Z",1082,2013-06-30 05:17:49
"5146","2013-06-30T05:19:49.840887Z",27,2013-06-30 05:19:49
"5147","2013-06-30T05:21:49.871677Z",1243,2013-06-30 05:21:49
"5148","2013-06-30T05:23:49.882227Z",1256,2013-06-30 05:23:49
"5149","2013-06-30T05:25:49.887354Z",1388,2013-06-30 05:25:49
"5150","2013-06-30T05:27:49.899295Z",1270,2013-06-30 05:27:49
"5151","2013-06-30T05:29:49.903729Z",837,2013-06-30 05:29:49
"5152","2013-06-30T05:31:49.909026Z",1053,2013-06-30 05:31:49
"5153","2013-06-30T05:33:49.918837Z",1082,2013-06-30 05:33:49
"5154","2013-06-30T05:35:49.925332Z",1113,2013-06-30 05:35:49
"5155","2013-06-30T05:37:49.931732Z",911,2013-06-30 05:37:49
"5156","2013-06-30T05:39:49.941102Z",1063,2013-06-30 05:39:49
"5157","2013-06-30T05:41:49.946473Z",1103,2013-06-30 05:41:49
"5158","2013-06-30T05:43:49.952300Z",1146,2013-06-30 05:43:49
"5159","2013-06-30T05:45:49.961500Z",1372,2013-06-30 05:45:49
"5160","2013-06-30T05:47:49.969518Z",1492,2013-06-30 05:47:49
"5161","2013-06-30T05:49:49.950923Z",38,2013-06-30 05:49:49
"5162","2013-06-30T05:51:49.982062Z",1550,2013-06-30 05:51:49
"5163","2013-06-30T05:53:49.994384Z",1727,2013-06-30 05:53:49
"5164","2013-06-30T05:55:49.997988Z",1388,2013-06-30 05:55:49
"5165","2013-06-30T05:57:49.981165Z",33,2013-06-30 05:57:49
"5166","2013-06-30T05:59:50.012234Z",1917,2013-06-30 05:59:50
"5167"," 2013-06-30T06:01:50.022001Z",2045,2013-06-30 06:01:50
"5168","2013-06-30T06:03:50.025710Z",1979,2013-06-30 06:03:50
"5169","2013-06-30T06:05:50.035787Z",2271,2013-06-30 06:05:50
"5170","2013-06-30T06:07:50.037927Z",2045,2013-06-30 06:07:50
"5171","2013-06-30T06:09:50.045525Z",1948,2013-06-30 06:09:50
"5172","2013-06-30T06:11:50.051809Z",1859,2013-06-30 06:11:50
"5173","2013-06-30T06:13:50.062684Z",1859,2013-06-30 06:13:50
"5174","2013-06-30T06:15:50.065787Z",1859,2013-06-30 06:15:50
"5175","2013-06-30T06:17:50.073641Z",1550,2013-06-30 06:17:50
"5176","2013-06-30T06:19:50.077698Z",1456,2013-06-30 06:19:50
"5177","2013-06-30T06:21:50.089392Z",1656,2013-06-30 06:21:50
"5178","2013-06-30T06:23:50.070243Z",43,2013-06-30 06:23:50
"5179","2013-06-30T06:25:50.101168Z",1570,2013-06-30 06:25:50
"5180","2013-06-30T06:27:50.106652Z",1016,2013-06-30 06:27:50
"5181","2013-06-30T06:29:50.116716Z",1388,2013-06-30 06:29:50
"5182","2013-06-30T06:31:50.129210Z",1456,2013-06-30 06:31:50
"5183","2013-06-30T06:33:50.130804Z",1511,2013-06-30 06:33:50
"5184","2013-06-30T06:35:50.138019Z",1492,2013-06-30 06:35:50
"5185","2013-06-30T06:37:50.143599Z",1634,2013-06-30 06:37:50
"5186","2013-06-30T06:39:50.135092Z",40,2013-06-30 06:39:50
"5187","2013-06-30T06:41:50.163379Z",1530,2013-06-30 06:41:50
"5188","2013-06-30T06:43:50.166757Z",1550,2013-06-30 06:43:50
"5189","2013-06-30T06:45:50.174847Z",1530,2013-06-30 06:45:50
"5190","2013-06-30T06:47:50.187996Z",1656,2013-06-30 06:47:50
"5191","2013-06-30T06:49:50.171973Z",38,2013-06-30 06:49:50
"5192","2013-06-30T06:51:50.227433Z",1405,2013-06-30 06:51:50
"5193","2013-06-30T06:53:50.209935Z",1679,2013-06-30 06:53:50
"5194","2013-06-30T06:55:50.187503Z",39,2013-06-30 06:55:50
"5195","2013-06-30T06:57:50.221379Z",1804,2013-06-30 06:57:50
"5196","2013-06-30T06:59:50.208095Z",59,2013-06-30 06:59:50
"5197","2013-06-30T07:01:50.234227Z",2115,2013-06-30 07:01:50
"5198","2013-06-30T07:03:50.244928Z",2152,2013-06-30 07:03:50
"5199","2013-06-30T07:05:50.256889Z",2230,2013-06-30 07:05:50
"5200","2013-06-30T07:07:50.253841Z",2358,2013-06-30 07:07:50
"5201","2013-06-30T07:09:50.264857Z",1591,2013-06-30 07:09:50
"5202","2013-06-30T07:11:50.270043Z",1859,2013-06-30 07:11:50
"5203","2013-06-30T07:13:50.281814Z",2011,2013-06-30 07:13:50
"5204","2013-06-30T07:15:50.283967Z",2011,2013-06-30 07:15:50
"5205","2013-06-30T07:17:50.268449Z",52,2013-06-30 07:17:50
"5206","2013-06-30T07:19:50.299600Z",2190,2013-06-30 07:19:50
"5207","2013-06-30T07:21:50.282753Z",58,2013-06-30 07:21:50
"5208","2013-06-30T07:23:50.314792Z",1948,2013-06-30 07:23:50
"5209","2013-06-30T07:25:50.320281Z",2115,2013-06-30 07:25:50
"5210","2013-06-30T07:27:50.328464Z",1591,2013-06-30 07:27:50
"5211","2013-06-30T07:29:50.335519Z",2271,2013-06-30 07:29:50
"5212","2013-06-30T07:31:50.342193Z",2152,2013-06-30 07:31:50
"5213","2013-06-30T07:33:50.354682Z",2358,2013-06-30 07:33:50
"5214","2013-06-30T07:35:51.714301Z",64,2013-06-30 07:35:51
"5215","2013-06-30T07:37:50.575270Z",2451,2013-06-30 07:37:50
"5216","2013-06-30T07:39:52.678751Z",1405,2013-06-30 07:39:52
"5217","2013-06-30T07:42:30.604134Z",1230,2013-06-30 07:42:30
"5218","2013-06-30T07:44:30.611989Z",2152,2013-06-30 07:44:30
"5219","2013-06-30T07:46:30.621403Z",2190,2013-06-30 07:46:30
"5220","2013-06-30T07:48:30.630021Z",1917,2013-06-30 07:48:30
"5221","2013-06-30T07:50:30.633628Z",1634,2013-06-30 07:50:30
"5222","2013-06-30T07:52:30.625550Z",48,2013-06-30 07:52:30
"5223","2013-06-30T07:54:30.649370Z",1612,2013-06-30 07:54:30
"5224","2013-06-30T07:56:30.656095Z",2080,2013-06-30 07:56:30
"5225","2013-06-30T07:58:31.044448Z",66,2013-06-30 07:58:31
"5226","2013-06-30T08:00:30.673906Z",2779,2013-06-30 08:00:30
"5227","2013-06-30T08:02:30.680158Z",2152,2013-06-30 08:02:30
"5228","2013-06-30T08:04:30.687943Z",2045,2013-06-30 08:04:30
"5229","2013-06-30T08:06:30.695515Z",1831,2013-06-30 08:06:30
"5230","2013-06-30T08:08:30.705610Z",1804,2013-06-30 08:08:30
"5231","2013-06-30T08:10:30.708492Z",1804,2013-06-30 08:10:30
"5232","2013-06-30T08:12:30.694724Z",40,2013-06-30 08:12:30
"5233","2013-06-30T08:14:30.725374Z",1727,2013-06-30 08:14:30
"5234","2013-06-30T08:16:30.734080Z",1831,2013-06-30 08:16:30
"5235","2013-06-30T08:18:30.742445Z",1612,2013-06-30 08:18:30
"5236","2013-06-30T08:20:30.748965Z",1157,2013-06-30 08:20:30
"5237","2013-06-30T08:22:30.752332Z",1474,2013-06-30 08:22:30
"5238","2013-06-30T08:24:30.765044Z",2230,2013-06-30 08:24:30
"5239","2013-06-30T08:26:30.773217Z",1831,2013-06-30 08:26:30
"5240","2013-06-30T08:28:30.777179Z",1243,2013-06-30 08:28:30
"5241","2013-06-30T08:30:30.757605Z",37,2013-06-30 08:30:30
"5242","2013-06-30T08:32:30.796083Z",1752,2013-06-30 08:32:30
"5243","2013-06-30T08:34:30.798653Z",2358,2013-06-30 08:34:30
"5244","2013-06-30T08:36:30.781768Z",70,2013-06-30 08:36:30
"5245","2013-06-30T08:38:30.814621Z",2080,2013-06-30 08:38:30
"5246","2013-06-30T08:40:30.819895Z",2271,2013-06-30 08:40:30
"5247","2013-06-30T08:42:30.827491Z",2842,2013-06-30 08:42:30
"5248","2013-06-30T08:44:30.810013Z",83,2013-06-30 08:44:30
"5249","2013-06-30T08:46:30.840087Z",3378,2013-06-30 08:46:30
"5250","2013-06-30T08:48:30.847845Z",2605,2013-06-30 08:48:30
"5251","2013-06-30T08:50:30.854512Z",3126,2013-06-30 08:50:30
"5252","2013-06-30T08:52:30.869926Z",2403,2013-06-30 08:52:30
"5253","2013-06-30T08:54:30.846001Z",62,2013-06-30 08:54:30
"5254","2013-06-30T08:56:30.878388Z",2451,2013-06-30 08:56:30
"5255","2013-06-30T08:58:30.888929Z",3378,2013-06-30 08:58:30
"5256"," 2013-06-30T09:00:30.894176Z",2977,2013-06-30 09:00:30
"5257","2013-06-30T09:02:30.895230Z",3378,2013-06-30 09:02:30
"5258","2013-06-30T09:04:30.908990Z",3899,2013-06-30 09:04:30
"5259","2013-06-30T09:06:30.912849Z",3378,2013-06-30 09:06:30
"5260","2013-06-30T09:08:30.921754Z",3569,2013-06-30 09:08:30
"5261","2013-06-30T09:10:30.925913Z",4446,2013-06-30 09:10:30
"5262","2013-06-30T09:12:30.935513Z",4967,2013-06-30 09:12:30
"5263","2013-06-30T09:14:30.947088Z",4967,2013-06-30 09:14:30
"5264","2013-06-30T09:16:30.952348Z",2115,2013-06-30 09:16:30
"5265","2013-06-30T09:18:30.957767Z",3673,2013-06-30 09:18:30
"5266","2013-06-30T09:20:30.965449Z",3378,2013-06-30 09:20:30
"5267","2013-06-30T09:22:30.973988Z",4607,2013-06-30 09:22:30
"5268","2013-06-30T09:24:30.997954Z",4446,2013-06-30 09:24:30
"5269","2013-06-30T09:26:31.009507Z",4967,2013-06-30 09:26:31
"5270","2013-06-30T09:28:30.974037Z",100,2013-06-30 09:28:30
"5271","2013-06-30T09:30:31.004387Z",5386,2013-06-30 09:30:31
"5272","2013-06-30T09:32:31.010600Z",6165,2013-06-30 09:32:31
"5273","2013-06-30T09:34:31.017592Z",5882,2013-06-30 09:34:31
"5274","2013-06-30T09:36:31.027991Z",5882,2013-06-30 09:36:31
"5275","2013-06-30T09:38:31.018180Z",218,2013-06-30 09:38:31
"5276","2013-06-30T09:40:31.021178Z",204,2013-06-30 09:40:31
"5277","2013-06-30T09:42:31.053127Z",4446,2013-06-30 09:42:31
"5278","2013-06-30T09:44:31.057547Z",6165,2013-06-30 09:44:31
"5279","2013-06-30T09:46:31.038374Z",170,2013-06-30 09:46:31
"5280","2013-06-30T09:48:31.074733Z",6821,2013-06-30 09:48:31
"5281","2013-06-30T09:50:31.078672Z",4446,2013-06-30 09:50:31
"5282","2013-06-30T09:52:31.065485Z",218,2013-06-30 09:52:31
"5283","2013-06-30T09:54:31.095330Z",9280,2013-06-30 09:54:31
"5284","2013-06-30T09:56:31.101162Z",6821,2013-06-30 09:56:31
"5285","2013-06-30T09:58:31.110796Z",9280,2013-06-30 09:58:31
"5286","2013-06-30T10:00:31.118799Z",10837,2013-06-30 10:00:31
"5287","2013-06-30T10:02:31.124896Z",7203,2013-06-30 10:02:31
"5288","2013-06-30T10:04:31.133225Z",7631,2013-06-30 10:04:31
"5289","2013-06-30T10:06:31.140704Z",5882,2013-06-30 10:06:31
"5290","2013-06-30T10:08:31.145467Z",8112,2013-06-30 10:08:31
"5291","2013-06-30T10:10:31.153757Z",9280,2013-06-30 10:10:31
"5292","2013-06-30T10:12:31.163287Z",7631,2013-06-30 10:12:31
"5293","2013-06-30T10:14:31.166815Z",8657,2013-06-30 10:14:31
"5294","2013-06-30T10:16:31.172686Z",4446,2013-06-30 10:16:31
"5295","2013-06-30T10:18:31.161777Z",218,2013-06-30 10:18:31
"5296","2013-06-30T10:20:31.190639Z",7631,2013-06-30 10:20:31
"5297","2013-06-30T10:22:31.200145Z",8112,2013-06-30 10:22:31
"5298","2013-06-30T10:24:31.205145Z",9999,2013-06-30 10:24:31
"5299","2013-06-30T10:26:31.220207Z",9999,2013-06-30 10:26:31
"5300","2013-06-30T10:28:31.222185Z",9999,2013-06-30 10:28:31
"5301","2013-06-30T10:30:31.230179Z",9999,2013-06-30 10:30:31
"5302","2013-06-30T10:32:31.237272Z",7203,2013-06-30 10:32:31
"5303","2013-06-30T10:34:31.248612Z",10837,2013-06-30 10:34:31
"5304","2013-06-30T10:36:31.254747Z",13018,2013-06-30 10:36:31
"5305","2013-06-30T10:38:31.262148Z",11829,2013-06-30 10:38:31
"5306","2013-06-30T10:40:31.269043Z",7203,2013-06-30 10:40:31
"5307","2013-06-30T10:42:31.278781Z",10837,2013-06-30 10:42:31
"5308","2013-06-30T10:44:31.283488Z",9280,2013-06-30 10:44:31
"5309","2013-06-30T10:46:31.294681Z",8112,2013-06-30 10:46:31
"5310","2013-06-30T10:48:31.301390Z",9280,2013-06-30 10:48:31
"5311","2013-06-30T10:50:31.308525Z",11829,2013-06-30 10:50:31
"5312","2013-06-30T10:52:31.316917Z",7203,2013-06-30 10:52:31
"5313","2013-06-30T10:54:31.325625Z",13018,2013-06-30 10:54:31
"5314","2013-06-30T10:56:31.315403Z",289,2013-06-30 10:56:31
"5315","2013-06-30T10:58:31.340725Z",8112,2013-06-30 10:58:31
"5316","2013-06-30T11:00:31.351381Z",11829,2013-06-30 11:00:31
"5317","2013-06-30T11:02:31.360095Z",8112,2013-06-30 11:02:31
"5318","2013-06-30T11:04:31.362389Z",11829,2013-06-30 11:04:31
"5319","2013-06-30T11:06:31.371928Z",3899,2013-06-30 11:06:31
"5320","2013-06-30T11:08:31.380176Z",6165,2013-06-30 11:08:31
"5321","2013-06-30T11:10:31.386658Z",6821,2013-06-30 11:10:31
"5322","2013-06-30T11:12:31.393568Z",8657,2013-06-30 11:12:31
"5323","2013-06-30T11:14:31.401898Z",9999,2013-06-30 11:14:31
"5324","2013-06-30T11:16:31.413075Z",10837,2013-06-30 11:16:31
"5325","2013-06-30T11:18:31.396323Z",211,2013-06-30 11:18:31
"5326","2013-06-30T11:20:31.426989Z",10837,2013-06-30 11:20:31
"5327","2013-06-30T11:22:31.413779Z",204,2013-06-30 11:22:31
"5328","2013-06-30T11:24:31.444312Z",8657,2013-06-30 11:24:31
"5329","2013-06-30T11:26:31.455967Z",9280,2013-06-30 11:26:31
"5330","2013-06-30T11:28:31.458187Z",9280,2013-06-30 11:28:31
"5331","2013-06-30T11:30:31.473060Z",9999,2013-06-30 11:30:31
"5332","2013-06-30T11:32:31.454329Z",204,2013-06-30 11:32:31
"5333","2013-06-30T11:34:31.482177Z",7631,2013-06-30 11:34:31
"5334","2013-06-30T11:36:31.488976Z",7203,2013-06-30 11:36:31
"5335","2013-06-30T11:38:31.500039Z",7203,2013-06-30 11:38:31
"5336","2013-06-30T11:40:31.505674Z",8112,2013-06-30 11:40:31
"5337","2013-06-30T11:42:31.520969Z",9280,2013-06-30 11:42:31
"5338","2013-06-30T11:44:31.504372Z",241,2013-06-30 11:44:31
"5339","2013-06-30T11:46:31.529659Z",6821,2013-06-30 11:46:31
"5340","2013-06-30T11:48:35.165085Z",9280,2013-06-30 11:48:35
"5341","2013-06-30T11:50:31.529513Z",241,2013-06-30 11:50:31
"5342","2013-06-30T11:52:31.556520Z",10837,2013-06-30 11:52:31
"5343","2013-06-30T11:54:31.571182Z",10837,2013-06-30 11:54:31
