"","at","value","timestamp"
"3899","2013-06-22T11:00:49.869419Z",32643,2013-06-22 11:00:49
"3900","2013-06-22T11:02:49.883497Z",65351,2013-06-22 11:02:49
"3901","2013-06-22T11:04:49.892003Z",65351,2013-06-22 11:04:49
"3902","2013-06-22T11:06:49.907016Z",65351,2013-06-22 11:06:49
"3903","2013-06-22T11:08:49.916791Z",130767,2013-06-22 11:08:49
"3904","2013-06-22T11:10:49.919308Z",65351,2013-06-22 11:10:49
"3905","2013-06-22T11:12:49.926685Z",32643,2013-06-22 11:12:49
"3906","2013-06-22T11:14:50.502534Z",43545,2013-06-22 11:14:50
"3907","2013-06-22T11:16:49.944923Z",65351,2013-06-22 11:16:49
"3908","2013-06-22T11:18:49.957945Z",43545,2013-06-22 11:18:49
"3909","2013-06-22T11:20:49.964890Z",43545,2013-06-22 11:20:49
"3910","2013-06-22T11:22:49.974957Z",43545,2013-06-22 11:22:49
"3911","2013-06-22T11:24:49.989706Z",43545,2013-06-22 11:24:49
"3912","2013-06-22T11:26:49.996319Z",32643,2013-06-22 11:26:49
"3913","2013-06-22T11:28:50.005642Z",26101,2013-06-22 11:28:50
"3914","2013-06-22T11:30:50.021635Z",32643,2013-06-22 11:30:50
"3915","2013-06-22T11:32:50.024716Z",65351,2013-06-22 11:32:50
"3916","2013-06-22T11:34:50.035508Z",65351,2013-06-22 11:34:50
"3917","2013-06-22T11:36:50.043936Z",32643,2013-06-22 11:36:50
"3918","2013-06-22T11:38:50.059678Z",32643,2013-06-22 11:38:50
"3919","2013-06-22T11:40:50.083044Z",43545,2013-06-22 11:40:50
"3920","2013-06-22T11:42:50.088446Z",32643,2013-06-22 11:42:50
"3921","2013-06-22T11:44:50.088131Z",26101,2013-06-22 11:44:50
"3922","2013-06-22T11:46:50.092124Z",32643,2013-06-22 11:46:50
"3923","2013-06-22T11:48:50.102844Z",32643,2013-06-22 11:48:50
"3924","2013-06-22T11:50:50.112599Z",65351,2013-06-22 11:50:50
"3925","2013-06-22T11:52:50.122596Z",65351,2013-06-22 11:52:50
"3926","2013-06-22T11:54:50.135344Z",130767,2013-06-22 11:54:50
"3927","2013-06-22T11:56:50.140533Z",65351,2013-06-22 11:56:50
"3928","2013-06-22T11:58:50.157145Z",65351,2013-06-22 11:58:50
"3929"," 2013-06-22T12:00:50.160676Z",65351,2013-06-22 12:00:50
"3930","2013-06-22T12:02:50.200341Z",65351,2013-06-22 12:02:50
"3931","2013-06-22T12:04:50.191477Z",65351,2013-06-22 12:04:50
"3932","2013-06-22T12:06:50.193419Z",65351,2013-06-22 12:06:50
"3933","2013-06-22T12:08:51.235578Z",43545,2013-06-22 12:08:51
"3934","2013-06-22T12:10:50.211326Z",65351,2013-06-22 12:10:50
"3935","2013-06-22T12:12:50.224203Z",43545,2013-06-22 12:12:50
"3936","2013-06-22T12:14:50.228819Z",65351,2013-06-22 12:14:50
"3937","2013-06-22T12:16:50.239260Z",130767,2013-06-22 12:16:50
"3938","2013-06-22T12:18:50.255753Z",65351,2013-06-22 12:18:50
"3939","2013-06-22T12:20:50.259192Z",43545,2013-06-22 12:20:50
"3940","2013-06-22T12:22:51.623705Z",32643,2013-06-22 12:22:51
"3941","2013-06-22T12:24:50.284872Z",32643,2013-06-22 12:24:50
"3942","2013-06-22T12:26:50.292778Z",43545,2013-06-22 12:26:50
"3943","2013-06-22T12:28:50.303713Z",43545,2013-06-22 12:28:50
"3944","2013-06-22T12:30:50.308286Z",65351,2013-06-22 12:30:50
"3945","2013-06-22T12:32:50.320470Z",65351,2013-06-22 12:32:50
"3946","2013-06-22T12:34:50.333558Z",65351,2013-06-22 12:34:50
"3947","2013-06-22T12:36:50.337136Z",130767,2013-06-22 12:36:50
"3948","2013-06-22T12:38:50.347727Z",130767,2013-06-22 12:38:50
"3949","2013-06-22T12:40:50.357334Z",130767,2013-06-22 12:40:50
"3950","2013-06-22T12:42:50.367807Z",130767,2013-06-22 12:42:50
"3951","2013-06-22T12:44:50.372719Z",130767,2013-06-22 12:44:50
"3952","2013-06-22T12:46:50.382236Z",130767,2013-06-22 12:46:50
"3953","2013-06-22T12:48:50.392149Z",130767,2013-06-22 12:48:50
"3954","2013-06-22T12:50:50.409710Z",130767,2013-06-22 12:50:50
"3955","2013-06-22T12:52:50.411188Z",130767,2013-06-22 12:52:50
"3956","2013-06-22T12:54:50.422430Z",65351,2013-06-22 12:54:50
"3957","2013-06-22T12:56:50.430994Z",65351,2013-06-22 12:56:50
"3958","2013-06-22T12:58:50.445941Z",65351,2013-06-22 12:58:50
"3959","2013-06-22T13:00:50.450690Z",65351,2013-06-22 13:00:50
"3960","2013-06-22T13:02:50.462157Z",43545,2013-06-22 13:02:50
"3961","2013-06-22T13:04:50.470912Z",26101,2013-06-22 13:04:50
"3962","2013-06-22T13:06:50.480014Z",43545,2013-06-22 13:06:50
"3963","2013-06-22T13:08:50.498050Z",21740,2013-06-22 13:08:50
"3964","2013-06-22T13:10:50.492078Z",384,2013-06-22 13:10:50
"3965","2013-06-22T13:12:50.512034Z",18625,2013-06-22 13:12:50
"3966","2013-06-22T13:14:50.524814Z",43545,2013-06-22 13:14:50
"3967","2013-06-22T13:16:50.541015Z",32643,2013-06-22 13:16:50
"3968","2013-06-22T13:18:50.540197Z",43545,2013-06-22 13:18:50
"3969","2013-06-22T13:20:50.550921Z",32643,2013-06-22 13:20:50
"3970","2013-06-22T13:22:50.559898Z",32643,2013-06-22 13:22:50
"3971","2013-06-22T13:24:50.573604Z",43545,2013-06-22 13:24:50
"3972","2013-06-22T13:26:50.579644Z",32643,2013-06-22 13:26:50
"3973","2013-06-22T13:28:50.590058Z",43545,2013-06-22 13:28:50
"3974","2013-06-22T13:30:50.603592Z",32643,2013-06-22 13:30:50
"3975","2013-06-22T13:32:50.609663Z",65351,2013-06-22 13:32:50
"3976","2013-06-22T13:34:50.618619Z",65351,2013-06-22 13:34:50
"3977","2013-06-22T13:36:50.628672Z",43545,2013-06-22 13:36:50
"3978","2013-06-22T13:38:50.639330Z",32643,2013-06-22 13:38:50
"3979","2013-06-22T13:40:50.740891Z",26101,2013-06-22 13:40:50
"3980","2013-06-22T13:42:50.821849Z",65351,2013-06-22 13:42:50
"3981","2013-06-22T13:44:50.663153Z",65351,2013-06-22 13:44:50
"3982","2013-06-22T13:46:50.678364Z",65351,2013-06-22 13:46:50
"3983","2013-06-22T13:48:50.683030Z",65351,2013-06-22 13:48:50
"3984","2013-06-22T13:50:50.703066Z",130767,2013-06-22 13:50:50
"3986","2013-06-22T13:54:50.712532Z",65351,2013-06-22 13:54:50
"3987","2013-06-22T13:56:50.721927Z",65351,2013-06-22 13:56:50
"3988","2013-06-22T13:58:50.747934Z",483,2013-06-22 13:58:50
"3989","2013-06-22T14:00:50.747901Z",65351,2013-06-22 14:00:50
"3990","2013-06-22T14:02:50.761894Z",43545,2013-06-22 14:02:50
"3991","2013-06-22T14:04:50.764871Z",65351,2013-06-22 14:04:50
"3992","2013-06-22T14:06:50.774261Z",65351,2013-06-22 14:06:50
"3993","2013-06-22T14:08:50.788499Z",43545,2013-06-22 14:08:50
"3994","2013-06-22T14:10:50.794514Z",43545,2013-06-22 14:10:50
"3995","2013-06-22T14:12:51.338472Z",65351,2013-06-22 14:12:51
"3996","2013-06-22T14:14:50.816301Z",65351,2013-06-22 14:14:50
"3997","2013-06-22T14:16:50.825920Z",43545,2013-06-22 14:16:50
"3998","2013-06-22T14:18:50.831316Z",43545,2013-06-22 14:18:50
"3999","2013-06-22T14:20:50.850186Z",43545,2013-06-22 14:20:50
"4000","2013-06-22T14:22:50.852234Z",32643,2013-06-22 14:22:50
"4001","2013-06-22T14:24:50.860797Z",65351,2013-06-22 14:24:50
"4002","2013-06-22T14:26:50.871808Z",65351,2013-06-22 14:26:50
"4003","2013-06-22T14:28:50.884790Z",65351,2013-06-22 14:28:50
"4004","2013-06-22T14:30:50.895054Z",65351,2013-06-22 14:30:50
"4005","2013-06-22T14:32:50.900798Z",65351,2013-06-22 14:32:50
"4006","2013-06-22T14:34:50.909842Z",65351,2013-06-22 14:34:50
"4007","2013-06-22T14:36:50.927159Z",32643,2013-06-22 14:36:50
"4008","2013-06-22T14:38:50.929945Z",65351,2013-06-22 14:38:50
"4009","2013-06-22T14:40:50.945040Z",43545,2013-06-22 14:40:50
"4010","2013-06-22T14:42:50.951276Z",65351,2013-06-22 14:42:50
"4011","2013-06-22T14:44:50.966586Z",43545,2013-06-22 14:44:50
"4012","2013-06-22T14:46:50.968466Z",65351,2013-06-22 14:46:50
"4013","2013-06-22T14:48:50.982450Z",43545,2013-06-22 14:48:50
"4014","2013-06-22T14:50:50.990687Z",43545,2013-06-22 14:50:50
"4015","2013-06-22T14:52:50.999030Z",65351,2013-06-22 14:52:50
"4016","2013-06-22T14:54:51.009188Z",130767,2013-06-22 14:54:51
"4017","2013-06-22T14:56:51.019165Z",65351,2013-06-22 14:56:51
"4018","2013-06-22T14:58:51.028361Z",130767,2013-06-22 14:58:51
"4019"," 2013-06-22T15:00:51.042493Z",130767,2013-06-22 15:00:51
"4020","2013-06-22T15:02:51.162450Z",65351,2013-06-22 15:02:51
"4021","2013-06-22T15:04:51.057377Z",130767,2013-06-22 15:04:51
"4022","2013-06-22T15:06:51.066596Z",130767,2013-06-22 15:06:51
"4023","2013-06-22T15:08:51.090451Z",130767,2013-06-22 15:08:51
"4024","2013-06-22T15:10:51.086529Z",130767,2013-06-22 15:10:51
"4025","2013-06-22T15:12:51.101779Z",130767,2013-06-22 15:12:51
"4026","2013-06-22T15:14:51.106767Z",130767,2013-06-22 15:14:51
"4027","2013-06-22T15:16:51.116317Z",43545,2013-06-22 15:16:51
"4028","2013-06-22T15:18:51.126512Z",130767,2013-06-22 15:18:51
"4029","2013-06-22T15:20:51.141058Z",130767,2013-06-22 15:20:51
"4030","2013-06-22T15:22:51.155981Z",43545,2013-06-22 15:22:51
"4031","2013-06-22T15:24:51.155758Z",43545,2013-06-22 15:24:51
"4032","2013-06-22T15:26:51.164987Z",43545,2013-06-22 15:26:51
"4033","2013-06-22T15:28:51.175995Z",65351,2013-06-22 15:28:51
"4034","2013-06-22T15:30:51.189966Z",65351,2013-06-22 15:30:51
"4035","2013-06-22T15:32:51.196835Z",65351,2013-06-22 15:32:51
"4036","2013-06-22T15:34:51.206635Z",32643,2013-06-22 15:34:51
"4037","2013-06-22T15:36:51.214441Z",65351,2013-06-22 15:36:51
"4038","2013-06-22T15:38:51.223820Z",43545,2013-06-22 15:38:51
"4039","2013-06-22T15:40:52.651309Z",65351,2013-06-22 15:40:52
"4040","2013-06-22T15:42:51.247131Z",65351,2013-06-22 15:42:51
"4041","2013-06-22T15:44:51.253937Z",130767,2013-06-22 15:44:51
"4043","2013-06-22T15:48:51.272834Z",130767,2013-06-22 15:48:51
"4044","2013-06-22T15:50:51.282821Z",65351,2013-06-22 15:50:51
"4045","2013-06-22T15:52:51.292356Z",65351,2013-06-22 15:52:51
"4046","2013-06-22T15:54:51.306512Z",65351,2013-06-22 15:54:51
"4047","2013-06-22T15:56:51.316724Z",130767,2013-06-22 15:56:51
"4050","2013-06-22T16:02:51.341825Z",130767,2013-06-22 16:02:51
"4051","2013-06-22T16:04:51.352250Z",65351,2013-06-22 16:04:51
"4052","2013-06-22T16:06:51.361527Z",130767,2013-06-22 16:06:51
"4054","2013-06-22T16:10:51.382193Z",65351,2013-06-22 16:10:51
"4055","2013-06-22T16:12:51.395867Z",130767,2013-06-22 16:12:51
"4056","2013-06-22T16:14:51.401080Z",43545,2013-06-22 16:14:51
"4057","2013-06-22T16:16:51.410469Z",581,2013-06-22 16:16:51
"4058","2013-06-22T16:18:51.421399Z",65351,2013-06-22 16:18:51
"4059","2013-06-22T16:20:51.430295Z",130767,2013-06-22 16:20:51
"4060","2013-06-22T16:22:51.440710Z",32643,2013-06-22 16:22:51
"4061","2013-06-22T16:24:51.450107Z",32643,2013-06-22 16:24:51
"4062","2013-06-22T16:26:51.459805Z",65351,2013-06-22 16:26:51
"4063","2013-06-22T16:28:51.468976Z",43545,2013-06-22 16:28:51
"4064","2013-06-22T16:30:51.482543Z",65351,2013-06-22 16:30:51
"4065","2013-06-22T16:32:51.488836Z",130767,2013-06-22 16:32:51
"4066","2013-06-22T16:34:51.498300Z",43545,2013-06-22 16:34:51
"4067","2013-06-22T16:36:51.508622Z",65351,2013-06-22 16:36:51
"4068","2013-06-22T16:38:51.522783Z",65351,2013-06-22 16:38:51
"4069","2013-06-22T16:40:53.490472Z",65351,2013-06-22 16:40:53
"4070","2013-06-22T16:42:53.508417Z",65351,2013-06-22 16:42:53
"4071","2013-06-22T16:44:51.548154Z",130767,2013-06-22 16:44:51
"4072","2013-06-22T16:46:51.558632Z",65351,2013-06-22 16:46:51
"4073","2013-06-22T16:48:51.572826Z",43545,2013-06-22 16:48:51
"4074","2013-06-22T16:50:51.578170Z",130767,2013-06-22 16:50:51
"4076","2013-06-22T16:54:51.596612Z",130767,2013-06-22 16:54:51
"4077","2013-06-22T16:56:51.619709Z",130767,2013-06-22 16:56:51
"4078","2013-06-22T16:58:51.616288Z",65351,2013-06-22 16:58:51
"4079","2013-06-22T17:00:51.626833Z",65351,2013-06-22 17:00:51
"4080","2013-06-22T17:02:51.636188Z",43545,2013-06-22 17:02:51
"4081","2013-06-22T17:04:51.655154Z",43545,2013-06-22 17:04:51
"4082","2013-06-22T17:06:51.655628Z",65351,2013-06-22 17:06:51
"4083","2013-06-22T17:08:51.665336Z",65351,2013-06-22 17:08:51
"4084","2013-06-22T17:10:51.670244Z",43545,2013-06-22 17:10:51
"4085","2013-06-22T17:12:51.685086Z",65351,2013-06-22 17:12:51
"4086","2013-06-22T17:14:51.694973Z",43545,2013-06-22 17:14:51
"4087","2013-06-22T17:16:51.704614Z",483,2013-06-22 17:16:51
"4088","2013-06-22T17:18:51.709709Z",65351,2013-06-22 17:18:51
"4089","2013-06-22T17:20:51.729524Z",65351,2013-06-22 17:20:51
"4090","2013-06-22T17:22:51.733814Z",130767,2013-06-22 17:22:51
"4091","2013-06-22T17:24:51.744410Z",130767,2013-06-22 17:24:51
"4092","2013-06-22T17:26:51.748631Z",130767,2013-06-22 17:26:51
"4093","2013-06-22T17:28:51.770035Z",130767,2013-06-22 17:28:51
"4094","2013-06-22T17:30:51.769275Z",130767,2013-06-22 17:30:51
"4095","2013-06-22T17:32:51.783215Z",130767,2013-06-22 17:32:51
"4096","2013-06-22T17:34:51.792717Z",130767,2013-06-22 17:34:51
"4097","2013-06-22T17:36:51.803339Z",65351,2013-06-22 17:36:51
"4100","2013-06-22T17:42:51.827030Z",130767,2013-06-22 17:42:51
"4101","2013-06-22T17:44:51.839554Z",65351,2013-06-22 17:44:51
"4102","2013-06-22T17:46:51.847281Z",130767,2013-06-22 17:46:51
"4103","2013-06-22T17:48:51.857273Z",130767,2013-06-22 17:48:51
"4104","2013-06-22T17:50:51.865383Z",43545,2013-06-22 17:50:51
"4105","2013-06-22T17:52:51.875632Z",43545,2013-06-22 17:52:51
"4108","2013-06-22T17:58:51.906795Z",130767,2013-06-22 17:58:51
"4111","2013-06-22T18:04:51.933811Z",65351,2013-06-22 18:04:51
"4112","2013-06-22T18:06:51.944509Z",130767,2013-06-22 18:06:51
"4113","2013-06-22T18:08:51.961800Z",65351,2013-06-22 18:08:51
"4114","2013-06-22T18:10:51.963004Z",130767,2013-06-22 18:10:51
"4115","2013-06-22T18:12:51.972549Z",65351,2013-06-22 18:12:51
"4117","2013-06-22T18:16:51.997449Z",65351,2013-06-22 18:16:51
"4118","2013-06-22T18:18:52.011780Z",65351,2013-06-22 18:18:52
"4119","2013-06-22T18:20:52.011488Z",43545,2013-06-22 18:20:52
"4120","2013-06-22T18:22:52.021585Z",130767,2013-06-22 18:22:52
"4121","2013-06-22T18:24:52.036658Z",32643,2013-06-22 18:24:52
"4122","2013-06-22T18:26:52.040868Z",43545,2013-06-22 18:26:52
"4123","2013-06-22T18:28:52.050694Z",65351,2013-06-22 18:28:52
"4124","2013-06-22T18:30:52.060433Z",43545,2013-06-22 18:30:52
"4125","2013-06-22T18:32:52.069857Z",130767,2013-06-22 18:32:52
"4126","2013-06-22T18:34:52.080415Z",43545,2013-06-22 18:34:52
"4127","2013-06-22T18:36:52.084615Z",26101,2013-06-22 18:36:52
"4128","2013-06-22T18:38:52.096176Z",65351,2013-06-22 18:38:52
"4129","2013-06-22T18:40:52.109053Z",65351,2013-06-22 18:40:52
"4130","2013-06-22T18:42:52.113206Z",581,2013-06-22 18:42:52
"4131","2013-06-22T18:44:52.122700Z",65351,2013-06-22 18:44:52
"4132","2013-06-22T18:46:52.132623Z",65351,2013-06-22 18:46:52
"4133","2013-06-22T18:48:52.142076Z",65351,2013-06-22 18:48:52
"4134","2013-06-22T18:50:52.152441Z",65351,2013-06-22 18:50:52
"4135","2013-06-22T18:52:52.203724Z",65351,2013-06-22 18:52:52
"4136","2013-06-22T18:54:52.177642Z",43545,2013-06-22 18:54:52
"4137","2013-06-22T18:56:52.180922Z",43545,2013-06-22 18:56:52
"4138","2013-06-22T18:58:52.195615Z",65351,2013-06-22 18:58:52
"4139","2013-06-22T19:00:52.200963Z",65351,2013-06-22 19:00:52
"4140","2013-06-22T19:02:52.217190Z",43545,2013-06-22 19:02:52
"4141","2013-06-22T19:04:52.220510Z",65351,2013-06-22 19:04:52
"4142","2013-06-22T19:06:52.230123Z",65351,2013-06-22 19:06:52
"4143","2013-06-22T19:08:52.244839Z",43545,2013-06-22 19:08:52
"4144","2013-06-22T19:10:52.255230Z",43545,2013-06-22 19:10:52
"4145","2013-06-22T19:12:52.361018Z",65351,2013-06-22 19:12:52
"4146","2013-06-22T19:14:52.273995Z",32643,2013-06-22 19:14:52
"4147","2013-06-22T19:16:52.284296Z",32643,2013-06-22 19:16:52
"4148","2013-06-22T19:18:52.305461Z",130767,2013-06-22 19:18:52
"4149","2013-06-22T19:20:52.458645Z",130767,2013-06-22 19:20:52
"4150","2013-06-22T19:22:53.573124Z",65351,2013-06-22 19:22:53
"4151","2013-06-22T19:24:52.312807Z",65351,2013-06-22 19:24:52
"4152","2013-06-22T19:28:52.337760Z",65351,2013-06-22 19:28:52
"4153","2013-06-22T19:30:52.346700Z",43545,2013-06-22 19:30:52
"4154","2013-06-22T19:32:52.356032Z",32643,2013-06-22 19:32:52
"4155","2013-06-22T19:34:52.362263Z",65351,2013-06-22 19:34:52
"4156","2013-06-22T19:36:52.375447Z",43545,2013-06-22 19:36:52
"4157","2013-06-22T19:38:52.381797Z",130767,2013-06-22 19:38:52
"4158","2013-06-22T19:40:52.390745Z",43545,2013-06-22 19:40:52
"4159","2013-06-22T19:42:52.400260Z",43545,2013-06-22 19:42:52
"4160","2013-06-22T19:44:52.431699Z",130767,2013-06-22 19:44:52
"4161","2013-06-22T19:46:52.420047Z",43545,2013-06-22 19:46:52
"4162","2013-06-22T19:48:52.703045Z",65351,2013-06-22 19:48:52
"4163","2013-06-22T19:50:52.445007Z",43545,2013-06-22 19:50:52
"4164","2013-06-22T19:52:52.455041Z",43545,2013-06-22 19:52:52
"4165","2013-06-22T19:54:52.459584Z",43545,2013-06-22 19:54:52
"4166","2013-06-22T19:56:52.580928Z",32643,2013-06-22 19:56:52
"4167","2013-06-22T19:58:52.478748Z",32643,2013-06-22 19:58:52
"4168","2013-06-22T20:00:52.490203Z",32643,2013-06-22 20:00:52
"4169","2013-06-22T20:02:52.689073Z",65351,2013-06-22 20:02:52
"4170","2013-06-22T20:04:52.508666Z",65351,2013-06-22 20:04:52
"4171","2013-06-22T20:06:52.518029Z",32643,2013-06-22 20:06:52
"4172","2013-06-22T20:08:52.527607Z",43545,2013-06-22 20:08:52
"4173","2013-06-22T20:10:52.547234Z",43545,2013-06-22 20:10:52
"4174","2013-06-22T20:12:52.701087Z",43545,2013-06-22 20:12:52
"4175","2013-06-22T20:14:52.562200Z",43545,2013-06-22 20:14:52
"4176","2013-06-22T20:16:52.565779Z",32643,2013-06-22 20:16:52
"4177","2013-06-22T20:18:52.570756Z",32643,2013-06-22 20:18:52
"4178","2013-06-22T20:20:52.586591Z",43545,2013-06-22 20:20:52
"4179","2013-06-22T20:22:52.591669Z",18625,2013-06-22 20:22:52
"4180","2013-06-22T20:24:52.617065Z",18625,2013-06-22 20:24:52
"4181","2013-06-22T20:26:52.609447Z",26101,2013-06-22 20:26:52
"4182","2013-06-22T20:28:52.696772Z",32643,2013-06-22 20:28:52
"4183","2013-06-22T20:30:52.628455Z",43545,2013-06-22 20:30:52
"4184","2013-06-22T20:32:52.638833Z",43545,2013-06-22 20:32:52
"4185","2013-06-22T20:34:52.779489Z",43545,2013-06-22 20:34:52
"4186","2013-06-22T20:36:52.657165Z",26101,2013-06-22 20:36:52
"4187","2013-06-22T20:38:52.669172Z",43545,2013-06-22 20:38:52
"4188","2013-06-22T20:40:52.681644Z",26101,2013-06-22 20:40:52
"4189","2013-06-22T20:42:52.686736Z",26101,2013-06-22 20:42:52
"4190","2013-06-22T20:44:52.696614Z",18625,2013-06-22 20:44:52
"4191","2013-06-22T20:46:52.828353Z",21740,2013-06-22 20:46:52
"4192","2013-06-22T20:48:52.720869Z",16289,2013-06-22 20:48:52
"4193","2013-06-22T20:50:52.725682Z",16289,2013-06-22 20:50:52
"4194","2013-06-22T20:52:52.736333Z",43545,2013-06-22 20:52:52
"4195","2013-06-22T20:54:52.893881Z",26101,2013-06-22 20:54:52
"4196","2013-06-22T20:56:52.762903Z",18625,2013-06-22 20:56:52
"4197","2013-06-22T20:58:52.764988Z",26101,2013-06-22 20:58:52
"4198"," 2013-06-22T21:00:52.774122Z",18625,2013-06-22 21:00:52
"4199","2013-06-22T21:02:52.790210Z",32643,2013-06-22 21:02:52
"4200","2013-06-22T21:04:52.794702Z",21740,2013-06-22 21:04:52
"4201","2013-06-22T21:06:52.804592Z",16289,2013-06-22 21:06:52
"4202","2013-06-22T21:08:52.813927Z",14472,2013-06-22 21:08:52
"4203","2013-06-22T21:10:52.824325Z",21740,2013-06-22 21:10:52
"4204","2013-06-22T21:12:52.838110Z",11829,2013-06-22 21:12:52
"4205","2013-06-22T21:14:52.848933Z",32643,2013-06-22 21:14:52
"4206","2013-06-22T21:16:52.878001Z",13018,2013-06-22 21:16:52
"4207","2013-06-22T21:18:52.879165Z",14472,2013-06-22 21:18:52
"4208","2013-06-22T21:20:52.867349Z",21740,2013-06-22 21:20:52
"4209","2013-06-22T21:22:53.913254Z",26101,2013-06-22 21:22:53
"4210","2013-06-22T21:24:52.888276Z",18625,2013-06-22 21:24:52
"4211","2013-06-22T21:26:53.207253Z",32643,2013-06-22 21:26:53
"4212","2013-06-22T21:28:52.913069Z",18625,2013-06-22 21:28:52
"4213","2013-06-22T21:30:52.916474Z",18625,2013-06-22 21:30:52
"4214","2013-06-22T21:32:52.929368Z",32643,2013-06-22 21:32:52
"4215","2013-06-22T21:34:52.936296Z",32643,2013-06-22 21:34:52
"4216","2013-06-22T21:36:52.971010Z",65351,2013-06-22 21:36:52
"4217","2013-06-22T21:38:52.955914Z",65351,2013-06-22 21:38:52
"4218","2013-06-22T21:40:53.259157Z",43545,2013-06-22 21:40:53
"4219","2013-06-22T21:42:52.975699Z",32643,2013-06-22 21:42:52
"4220","2013-06-22T21:44:53.075699Z",32643,2013-06-22 21:44:53
"4221","2013-06-22T21:46:52.996564Z",21740,2013-06-22 21:46:52
"4222","2013-06-22T21:48:53.006950Z",26101,2013-06-22 21:48:53
"4223","2013-06-22T21:50:53.020086Z",18625,2013-06-22 21:50:53
"4224","2013-06-22T21:52:53.030061Z",43545,2013-06-22 21:52:53
"4225","2013-06-22T21:54:53.038302Z",32643,2013-06-22 21:54:53
"4226","2013-06-22T21:56:53.122606Z",32643,2013-06-22 21:56:53
"4227","2013-06-22T21:58:53.094735Z",32643,2013-06-22 21:58:53
"4228","2013-06-22T22:00:53.342171Z",21740,2013-06-22 22:00:53
"4229","2013-06-22T22:02:53.309151Z",18625,2013-06-22 22:02:53
"4230","2013-06-22T22:04:53.403026Z",26101,2013-06-22 22:04:53
"4231","2013-06-22T22:06:53.391075Z",26101,2013-06-22 22:06:53
"4232","2013-06-22T22:08:53.315465Z",21740,2013-06-22 22:08:53
"4233","2013-06-22T22:10:53.113274Z",32643,2013-06-22 22:10:53
"4234","2013-06-22T22:12:53.118081Z",32643,2013-06-22 22:12:53
"4235","2013-06-22T22:14:53.127107Z",32643,2013-06-22 22:14:53
"4236","2013-06-22T22:16:53.138514Z",21740,2013-06-22 22:16:53
"4237","2013-06-22T22:18:53.152711Z",21740,2013-06-22 22:18:53
"4238","2013-06-22T22:20:53.162466Z",32643,2013-06-22 22:20:53
"4239","2013-06-22T22:22:53.169363Z",26101,2013-06-22 22:22:53
"4240","2013-06-22T22:24:53.176858Z",32643,2013-06-22 22:24:53
"4241","2013-06-22T22:26:53.189837Z",32643,2013-06-22 22:26:53
"4242","2013-06-22T22:28:53.198530Z",32643,2013-06-22 22:28:53
"4243","2013-06-22T22:30:53.206036Z",65351,2013-06-22 22:30:53
"4244","2013-06-22T22:32:53.216439Z",32643,2013-06-22 22:32:53
"4245","2013-06-22T22:34:53.231543Z",18625,2013-06-22 22:34:53
"4246","2013-06-22T22:36:53.241156Z",32643,2013-06-22 22:36:53
"4247","2013-06-22T22:38:53.250727Z",65351,2013-06-22 22:38:53
"4248","2013-06-22T22:40:53.254643Z",32643,2013-06-22 22:40:53
"4249","2013-06-22T22:42:53.265326Z",65351,2013-06-22 22:42:53
"4250","2013-06-22T22:44:53.274749Z",65351,2013-06-22 22:44:53
"4251","2013-06-22T22:46:53.285021Z",43545,2013-06-22 22:46:53
"4252","2013-06-22T22:48:53.294075Z",65351,2013-06-22 22:48:53
"4253","2013-06-22T22:50:53.303762Z",43545,2013-06-22 22:50:53
"4254","2013-06-22T22:52:53.314724Z",65351,2013-06-22 22:52:53
"4255","2013-06-22T22:54:53.323707Z",32643,2013-06-22 22:54:53
"4256","2013-06-22T22:56:53.333462Z",43545,2013-06-22 22:56:53
"4257","2013-06-22T22:58:53.343038Z",43545,2013-06-22 22:58:53
"4258","2013-06-22T23:00:53.357819Z",32643,2013-06-22 23:00:53
"4259","2013-06-22T23:02:53.362703Z",65351,2013-06-22 23:02:53
"4260","2013-06-22T23:04:53.372755Z",43545,2013-06-22 23:04:53
"4261","2013-06-22T23:06:53.382081Z",43545,2013-06-22 23:06:53
"4262","2013-06-22T23:08:53.392750Z",65351,2013-06-22 23:08:53
"4263","2013-06-22T23:10:53.401662Z",65351,2013-06-22 23:10:53
"4264","2013-06-22T23:12:53.412453Z",32643,2013-06-22 23:12:53
"4265","2013-06-22T23:14:53.417115Z",32643,2013-06-22 23:14:53
"4266","2013-06-22T23:16:53.431519Z",43545,2013-06-22 23:16:53
"4267","2013-06-22T23:18:53.440670Z",43545,2013-06-22 23:18:53
"4268","2013-06-22T23:20:53.445888Z",32643,2013-06-22 23:20:53
"4269","2013-06-22T23:22:53.461168Z",65351,2013-06-22 23:22:53
"4270","2013-06-22T23:24:53.585286Z",130767,2013-06-22 23:24:53
"4271","2013-06-22T23:26:53.474463Z",65351,2013-06-22 23:26:53
"4272","2013-06-22T23:28:53.484871Z",65351,2013-06-22 23:28:53
"4273","2013-06-22T23:30:53.495477Z",43545,2013-06-22 23:30:53
"4274","2013-06-22T23:32:53.504479Z",26101,2013-06-22 23:32:53
"4275","2013-06-22T23:34:53.514605Z",65351,2013-06-22 23:34:53
"4276","2013-06-22T23:36:53.527898Z",65351,2013-06-22 23:36:53
"4277","2013-06-22T23:38:53.533063Z",65351,2013-06-22 23:38:53
"4278","2013-06-22T23:40:53.548694Z",65351,2013-06-22 23:40:53
"4279","2013-06-22T23:42:53.552776Z",130767,2013-06-22 23:42:53
